Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
11378:11381-Analysis-FREE,11381,104-To Do App-Generation-4,11380,104-To Do App-Generation-3,11378,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11381-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11378:11382-Analysis-FREE,11382,104-To Do App-Generation-5,11381,104-To Do App-Generation-4,11378,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11382-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11378:11383-Analysis-FREE,11383,104-To Do App-Generation-6,11382,104-To Do App-Generation-5,11378,0.000,1.000,1.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11383-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11390:11390-Analysis-FREE,11390,104-To Do App-Generation-1,,,11390,0.000,,0.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11390-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11390:11391-Analysis-FREE,11391,104-To Do App-Generation-2,11390,104-To Do App-Generation-1,11390,1.000,0.000,1.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11391-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11390:11392-Analysis-FREE,11392,104-To Do App-Generation-3,11391,104-To Do App-Generation-2,11390,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11392-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11390:11393-Analysis-FREE,11393,104-To Do App-Generation-4,11392,104-To Do App-Generation-3,11390,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11393-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11390:11394-Analysis-FREE,11394,104-To Do App-Generation-5,11393,104-To Do App-Generation-4,11390,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11394-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11390:11395-Analysis-FREE,11395,104-To Do App-Generation-6,11394,104-To Do App-Generation-5,11390,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11395-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11402:11402-Analysis-FREE,11402,104-To Do App-Generation-1,,,11402,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11402-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11402:11403-Analysis-FREE,11403,104-To Do App-Generation-2,11402,104-To Do App-Generation-1,11402,0.000,1.000,1.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11403-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11402:11404-Analysis-FREE,11404,104-To Do App-Generation-3,11403,104-To Do App-Generation-2,11402,0.000,0.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11404-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11402:11405-Analysis-FREE,11405,104-To Do App-Generation-4,11404,104-To Do App-Generation-3,11402,1.000,0.000,1.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11405-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11402:11406-Analysis-FREE,11406,104-To Do App-Generation-5,11405,104-To Do App-Generation-4,11402,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11406-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11402:11407-Analysis-FREE,11407,104-To Do App-Generation-6,11406,104-To Do App-Generation-5,11402,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11407-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11414:11414-Analysis-FREE,11414,104-To Do App-Generation-1,,,11414,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11414-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11414:11415-Analysis-FREE,11415,104-To Do App-Generation-2,11414,104-To Do App-Generation-1,11414,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11415-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11414:11416-Analysis-FREE,11416,104-To Do App-Generation-3,11415,104-To Do App-Generation-2,11414,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11416-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11414:11417-Analysis-FREE,11417,104-To Do App-Generation-4,11416,104-To Do App-Generation-3,11414,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11417-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11414:11418-Analysis-FREE,11418,104-To Do App-Generation-5,11417,104-To Do App-Generation-4,11414,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11418-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11414:11419-Analysis-FREE,11419,104-To Do App-Generation-6,11418,104-To Do App-Generation-5,11414,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11419-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11426:11426-Analysis-FREE,11426,104-To Do App-Generation-1,,,11426,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11426-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11426:11427-Analysis-FREE,11427,104-To Do App-Generation-2,11426,104-To Do App-Generation-1,11426,0.000,1.000,1.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11427-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11426:11428-Analysis-FREE,11428,104-To Do App-Generation-3,11427,104-To Do App-Generation-2,11426,1.000,0.000,1.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11428-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11426:11429-Analysis-FREE,11429,104-To Do App-Generation-4,11428,104-To Do App-Generation-3,11426,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11429-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11426:11430-Analysis-FREE,11430,104-To Do App-Generation-5,11429,104-To Do App-Generation-4,11426,0.000,1.000,1.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11430-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11426:11431-Analysis-FREE,11431,104-To Do App-Generation-6,11429,104-To Do App-Generation-4,11426,2.000,1.000,1.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11431-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11438:11438-Analysis-FREE,11438,104-To Do App-Generation-1,,,11438,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11438-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11438:11439-Analysis-FREE,11439,104-To Do App-Generation-2,11438,104-To Do App-Generation-1,11438,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11439-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11438:11440-Analysis-FREE,11440,104-To Do App-Generation-3,11438,104-To Do App-Generation-1,11438,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11440-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11438:11441-Analysis-FREE,11441,104-To Do App-Generation-4,11440,104-To Do App-Generation-3,11438,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11441-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11438:11442-Analysis-FREE,11442,104-To Do App-Generation-5,11440,104-To Do App-Generation-3,11438,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11442-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11438:11443-Analysis-FREE,11443,104-To Do App-Generation-6,11442,104-To Do App-Generation-5,11438,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11443-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11450:11450-Analysis-FREE,11450,104-To Do App-Generation-1,,,11450,0.000,,0.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11450-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11450:11451-Analysis-FREE,11451,104-To Do App-Generation-2,11450,104-To Do App-Generation-1,11450,0.000,0.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11451-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11450:11452-Analysis-FREE,11452,104-To Do App-Generation-3,11451,104-To Do App-Generation-2,11450,0.000,0.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11452-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11450:11453-Analysis-FREE,11453,104-To Do App-Generation-4,11452,104-To Do App-Generation-3,11450,0.000,0.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11453-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11450:11454-Analysis-FREE,11454,104-To Do App-Generation-5,11451,104-To Do App-Generation-2,11450,0.000,0.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11454-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11450:11455-Analysis-FREE,11455,104-To Do App-Generation-6,11454,104-To Do App-Generation-5,11450,0.000,0.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11455-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11462:11462-Analysis-FREE,11462,104-To Do App-Generation-1,,,11462,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11462-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11462:11463-Analysis-FREE,11463,104-To Do App-Generation-2,11462,104-To Do App-Generation-1,11462,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11463-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11462:11464-Analysis-FREE,11464,104-To Do App-Generation-3,11463,104-To Do App-Generation-2,11462,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11464-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11462:11465-Analysis-FREE,11465,104-To Do App-Generation-4,11463,104-To Do App-Generation-2,11462,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11465-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11462:11466-Analysis-FREE,11466,104-To Do App-Generation-5,11465,104-To Do App-Generation-4,11462,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11466-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11462:11467-Analysis-FREE,11467,104-To Do App-Generation-6,11466,104-To Do App-Generation-5,11462,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11467-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11474:11474-Analysis-FREE,11474,104-To Do App-Generation-1,,,11474,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11474-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11474:11475-Analysis-FREE,11475,104-To Do App-Generation-2,11473,104-To Do App-Generation-6,11474,1.000,2.000,1.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11475-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11474:11476-Analysis-FREE,11476,104-To Do App-Generation-3,11475,104-To Do App-Generation-2,11474,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11476-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11474:11477-Analysis-FREE,11477,104-To Do App-Generation-4,11476,104-To Do App-Generation-3,11474,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11477-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11474:11478-Analysis-FREE,11478,104-To Do App-Generation-5,11477,104-To Do App-Generation-4,11474,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11478-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11474:11479-Analysis-FREE,11479,104-To Do App-Generation-6,11478,104-To Do App-Generation-5,11474,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11479-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11486:11486-Analysis-FREE,11486,104-To Do App-Generation-1,,,11486,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11486-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11486:11487-Analysis-FREE,11487,104-To Do App-Generation-2,11486,104-To Do App-Generation-1,11486,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11487-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11486:11488-Analysis-FREE,11488,104-To Do App-Generation-3,11487,104-To Do App-Generation-2,11486,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11488-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11486:11489-Analysis-FREE,11489,104-To Do App-Generation-4,11488,104-To Do App-Generation-3,11486,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11489-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11486:11490-Analysis-FREE,11490,104-To Do App-Generation-5,11488,104-To Do App-Generation-3,11486,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11490-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11486:11491-Analysis-FREE,11491,104-To Do App-Generation-6,11490,104-To Do App-Generation-5,11486,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11491-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11498:11498-Analysis-FREE,11498,104-To Do App-Generation-1,,,11498,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11498-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11498:11499-Analysis-FREE,11499,104-To Do App-Generation-2,11498,104-To Do App-Generation-1,11498,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11499-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11498:11500-Analysis-FREE,11500,104-To Do App-Generation-3,11499,104-To Do App-Generation-2,11498,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11500-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11498:11501-Analysis-FREE,11501,104-To Do App-Generation-4,11500,104-To Do App-Generation-3,11498,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11501-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11498:11502-Analysis-FREE,11502,104-To Do App-Generation-5,11501,104-To Do App-Generation-4,11498,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11502-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11498:11503-Analysis-FREE,11503,104-To Do App-Generation-6,11502,104-To Do App-Generation-5,11498,0.000,1.000,1.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11503-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11510:11510-Analysis-FREE,11510,104-To Do App-Generation-1,,,11510,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11510-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11510:11511-Analysis-FREE,11511,104-To Do App-Generation-2,11510,104-To Do App-Generation-1,11510,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11511-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11510:11512-Analysis-FREE,11512,104-To Do App-Generation-3,11511,104-To Do App-Generation-2,11510,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11512-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11510:11513-Analysis-FREE,11513,104-To Do App-Generation-4,11512,104-To Do App-Generation-3,11510,0.000,1.000,1.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11513-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11510:11514-Analysis-FREE,11514,104-To Do App-Generation-5,11513,104-To Do App-Generation-4,11510,1.000,0.000,1.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11514-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11510:11515-Analysis-FREE,11515,104-To Do App-Generation-6,11514,104-To Do App-Generation-5,11510,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11515-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11522:11522-Analysis-FREE,11522,104-To Do App-Generation-1,,,11522,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11522-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11522:11523-Analysis-FREE,11523,104-To Do App-Generation-2,11522,104-To Do App-Generation-1,11522,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11523-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11522:11524-Analysis-FREE,11524,104-To Do App-Generation-3,11523,104-To Do App-Generation-2,11522,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11524-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11522:11525-Analysis-FREE,11525,104-To Do App-Generation-4,11524,104-To Do App-Generation-3,11522,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11525-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11522:11526-Analysis-FREE,11526,104-To Do App-Generation-5,11524,104-To Do App-Generation-3,11522,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11526-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11522:11527-Analysis-FREE,11527,104-To Do App-Generation-6,11526,104-To Do App-Generation-5,11522,1.000,1.000,0.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11527-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11534:11534-Analysis-FREE,11534,104-To Do App-Generation-1,,,11534,1.000,,1.000,1026-FREE-104-To Do App-Generation-1--5021-FREE-Write a single-sourc-2024-08-04-11534-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11534:11535-Analysis-FREE,11535,104-To Do App-Generation-2,11534,104-To Do App-Generation-1,11534,1.000,1.000,0.000,1030-FREE-104-To Do App-Generation-2--5024-FREE-Add assigned to attr-2024-08-04-11535-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11534:11536-Analysis-FREE,11536,104-To Do App-Generation-3,11535,104-To Do App-Generation-2,11534,1.000,1.000,0.000,1031-FREE-104-To Do App-Generation-3--5025-FREE-Add the notion of du-2024-08-04-11536-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11534:11537-Analysis-FREE,11537,104-To Do App-Generation-4,11536,104-To Do App-Generation-3,11534,1.000,1.000,0.000,1032-FREE-104-To Do App-Generation-4--5026-FREE-Remove employee from-2024-08-04-11537-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11534:11538-Analysis-FREE,11538,104-To Do App-Generation-5,11537,104-To Do App-Generation-4,11534,1.000,1.000,0.000,1033-FREE-104-To Do App-Generation-5--5027-FREE-Please write this in-2024-08-04-11538-Trial-511,1,104-To Do App-Trial-511-2024-08-04
11534:11539-Analysis-FREE,11539,104-To Do App-Generation-6,11538,104-To Do App-Generation-5,11534,2.000,1.000,1.000,1035-FREE-104-To Do App-Generation-6--5028-FREE-Infer as much detail-2024-08-04-11539-Trial-511,1,104-To Do App-Trial-511-2024-08-04
