Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
13126:13129-Analysis-FREE,13129,106-Long Prompt Experiment-Generation-4,,,13126,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13129-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13126:13130-Analysis-FREE,13130,106-Long Prompt Experiment-Generation-5,13129,106-Long Prompt Experiment-Generation-4,13126,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13130-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13126:13131-Analysis-FREE,13131,106-Long Prompt Experiment-Generation-6,13130,106-Long Prompt Experiment-Generation-5,13126,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13131-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13126:13132-Analysis-FREE,13132,106-Long Prompt Experiment-Generation-7,13131,106-Long Prompt Experiment-Generation-6,13126,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13132-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13126:13133-Analysis-FREE,13133,106-Long Prompt Experiment-Generation-8,13132,106-Long Prompt Experiment-Generation-7,13126,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13133-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13126:13134-Analysis-FREE,13134,106-Long Prompt Experiment-Generation-9,13133,106-Long Prompt Experiment-Generation-8,13126,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13134-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13146:13146-Analysis-FREE,13146,106-Long Prompt Experiment-Generation-1,,,13146,3.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13146-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13146:13147-Analysis-FREE,13147,106-Long Prompt Experiment-Generation-2,,,13146,1.000,,1.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13147-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13146:13149-Analysis-FREE,13149,106-Long Prompt Experiment-Generation-4,,,13146,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13149-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13146:13150-Analysis-FREE,13150,106-Long Prompt Experiment-Generation-5,13149,106-Long Prompt Experiment-Generation-4,13146,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13150-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13146:13151-Analysis-FREE,13151,106-Long Prompt Experiment-Generation-6,13150,106-Long Prompt Experiment-Generation-5,13146,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13151-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13146:13152-Analysis-FREE,13152,106-Long Prompt Experiment-Generation-7,13151,106-Long Prompt Experiment-Generation-6,13146,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13152-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13146:13153-Analysis-FREE,13153,106-Long Prompt Experiment-Generation-8,13152,106-Long Prompt Experiment-Generation-7,13146,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13153-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13146:13154-Analysis-FREE,13154,106-Long Prompt Experiment-Generation-9,13153,106-Long Prompt Experiment-Generation-8,13146,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13154-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13166:13166-Analysis-FREE,13166,106-Long Prompt Experiment-Generation-1,,,13166,1.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13166-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13166:13167-Analysis-FREE,13167,106-Long Prompt Experiment-Generation-2,,,13166,5.000,,5.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13167-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13166:13169-Analysis-FREE,13169,106-Long Prompt Experiment-Generation-4,,,13166,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13169-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13166:13170-Analysis-FREE,13170,106-Long Prompt Experiment-Generation-5,13169,106-Long Prompt Experiment-Generation-4,13166,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13170-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13166:13171-Analysis-FREE,13171,106-Long Prompt Experiment-Generation-6,13170,106-Long Prompt Experiment-Generation-5,13166,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13171-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13166:13172-Analysis-FREE,13172,106-Long Prompt Experiment-Generation-7,13171,106-Long Prompt Experiment-Generation-6,13166,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13172-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13166:13173-Analysis-FREE,13173,106-Long Prompt Experiment-Generation-8,13172,106-Long Prompt Experiment-Generation-7,13166,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13173-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13166:13174-Analysis-FREE,13174,106-Long Prompt Experiment-Generation-9,13173,106-Long Prompt Experiment-Generation-8,13166,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13174-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13186:13186-Analysis-FREE,13186,106-Long Prompt Experiment-Generation-1,,,13186,2.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13186-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13186:13187-Analysis-FREE,13187,106-Long Prompt Experiment-Generation-2,,,13186,0.000,,0.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13187-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13186:13189-Analysis-FREE,13189,106-Long Prompt Experiment-Generation-4,,,13186,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13189-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13186:13190-Analysis-FREE,13190,106-Long Prompt Experiment-Generation-5,13189,106-Long Prompt Experiment-Generation-4,13186,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13190-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13186:13191-Analysis-FREE,13191,106-Long Prompt Experiment-Generation-6,13190,106-Long Prompt Experiment-Generation-5,13186,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13191-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13186:13192-Analysis-FREE,13192,106-Long Prompt Experiment-Generation-7,13191,106-Long Prompt Experiment-Generation-6,13186,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13192-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13186:13193-Analysis-FREE,13193,106-Long Prompt Experiment-Generation-8,13192,106-Long Prompt Experiment-Generation-7,13186,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13193-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13186:13194-Analysis-FREE,13194,106-Long Prompt Experiment-Generation-9,13193,106-Long Prompt Experiment-Generation-8,13186,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13194-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13206:13206-Analysis-FREE,13206,106-Long Prompt Experiment-Generation-1,,,13206,2.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13206-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13206:13207-Analysis-FREE,13207,106-Long Prompt Experiment-Generation-2,,,13206,2.000,,2.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13207-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13206:13209-Analysis-FREE,13209,106-Long Prompt Experiment-Generation-4,,,13206,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13209-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13206:13210-Analysis-FREE,13210,106-Long Prompt Experiment-Generation-5,13209,106-Long Prompt Experiment-Generation-4,13206,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13210-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13206:13211-Analysis-FREE,13211,106-Long Prompt Experiment-Generation-6,13210,106-Long Prompt Experiment-Generation-5,13206,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13211-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13206:13212-Analysis-FREE,13212,106-Long Prompt Experiment-Generation-7,13211,106-Long Prompt Experiment-Generation-6,13206,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13212-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13206:13213-Analysis-FREE,13213,106-Long Prompt Experiment-Generation-8,13212,106-Long Prompt Experiment-Generation-7,13206,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13213-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13206:13214-Analysis-FREE,13214,106-Long Prompt Experiment-Generation-9,13213,106-Long Prompt Experiment-Generation-8,13206,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13214-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13226:13226-Analysis-FREE,13226,106-Long Prompt Experiment-Generation-1,,,13226,2.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13226-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13226:13227-Analysis-FREE,13227,106-Long Prompt Experiment-Generation-2,,,13226,2.000,,2.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13227-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13226:13229-Analysis-FREE,13229,106-Long Prompt Experiment-Generation-4,,,13226,0.000,,0.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13229-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13226:13230-Analysis-FREE,13230,106-Long Prompt Experiment-Generation-5,13229,106-Long Prompt Experiment-Generation-4,13226,0.000,0.000,0.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13230-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13226:13231-Analysis-FREE,13231,106-Long Prompt Experiment-Generation-6,13230,106-Long Prompt Experiment-Generation-5,13226,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13231-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13226:13232-Analysis-FREE,13232,106-Long Prompt Experiment-Generation-7,13231,106-Long Prompt Experiment-Generation-6,13226,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13232-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13226:13233-Analysis-FREE,13233,106-Long Prompt Experiment-Generation-8,13232,106-Long Prompt Experiment-Generation-7,13226,0.000,0.000,0.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13233-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13226:13234-Analysis-FREE,13234,106-Long Prompt Experiment-Generation-9,13233,106-Long Prompt Experiment-Generation-8,13226,0.000,0.000,0.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13234-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13246:13246-Analysis-FREE,13246,106-Long Prompt Experiment-Generation-1,,,13246,0.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13246-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13246:13247-Analysis-FREE,13247,106-Long Prompt Experiment-Generation-2,,,13246,6.000,,6.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13247-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13246:13249-Analysis-FREE,13249,106-Long Prompt Experiment-Generation-4,,,13246,1.000,,1.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13249-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13246:13250-Analysis-FREE,13250,106-Long Prompt Experiment-Generation-5,13249,106-Long Prompt Experiment-Generation-4,13246,0.000,1.000,1.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13250-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13246:13251-Analysis-FREE,13251,106-Long Prompt Experiment-Generation-6,13250,106-Long Prompt Experiment-Generation-5,13246,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13251-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13246:13252-Analysis-FREE,13252,106-Long Prompt Experiment-Generation-7,13251,106-Long Prompt Experiment-Generation-6,13246,0.000,0.000,0.000,1116-FREE-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5043-FREE-Sandra and Tom discu-2024-08-05-13252-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13246:13253-Analysis-FREE,13253,106-Long Prompt Experiment-Generation-8,13252,106-Long Prompt Experiment-Generation-7,13246,2.000,0.000,2.000,1117-FREE-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5044-FREE-Bob and Mary revisit-2024-08-05-13253-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13246:13254-Analysis-FREE,13254,106-Long Prompt Experiment-Generation-9,13253,106-Long Prompt Experiment-Generation-8,13246,3.000,2.000,1.000,1118-FREE-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5095-FREE-During their project-2024-08-05-13254-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13266:13266-Analysis-FREE,13266,106-Long Prompt Experiment-Generation-1,,,13266,2.000,,0.000,1047-FREE-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5041-FREE-Write a single sourc-2024-08-05-13266-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13266:13267-Analysis-FREE,13267,106-Long Prompt Experiment-Generation-2,,,13266,2.000,,2.000,1048-FREE-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5096-FREE-Luke and Bishop conv-2024-08-05-13267-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13266:13269-Analysis-FREE,13269,106-Long Prompt Experiment-Generation-4,,,13266,2.000,,2.000,1050-FREE-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5042-FREE-Cindy and Joan met t-2024-08-05-13269-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13266:13270-Analysis-FREE,13270,106-Long Prompt Experiment-Generation-5,13269,106-Long Prompt Experiment-Generation-4,13266,0.000,2.000,2.000,1051-FREE-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5097-FREE-Sandra and Tom analy-2024-08-05-13270-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
13266:13271-Analysis-FREE,13271,106-Long Prompt Experiment-Generation-6,13270,106-Long Prompt Experiment-Generation-5,13266,0.000,0.000,0.000,1115-FREE-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5045-FREE-During a follow-up m-2024-08-05-13271-Trial-519,1,106-Long Prompt Experiment-Trial-519-2024-08-04
